user_id,experiment_group,experiment_week,experiment_day,user_type,device,checkout_conversion,aov_idr,payment_failure,session_duration_sec
1212,treatment,2,10,new,desktop,0,,0,146.9
8855,treatment,3,18,returning,mobile,0,,0,99.9
10937,treatment,2,13,new,desktop,0,,0,165.4
673,treatment,1,7,new,mobile,0,,0,183.2
4916,treatment,2,9,returning,mobile,0,,0,154.3
6107,treatment,1,4,returning,desktop,1,206765.38,0,171.7
6940,control,3,16,returning,mobile,1,212472.69,0,180.5
3378,treatment,1,2,returning,desktop,1,218904.2,0,102.7
4477,treatment,3,18,new,desktop,0,,0,85.9
5616,control,2,13,new,mobile,0,,0,224.7
10846,treatment,3,17,new,mobile,1,109724.77,0,172.5
1465,treatment,3,15,returning,mobile,0,,0,114.9
4746,control,2,13,returning,mobile,0,,0,188.1
11249,control,2,14,returning,desktop,0,,1,165.9
1193,treatment,1,1,returning,mobile,0,,0,120.8
3794,control,1,3,returning,mobile,0,,0,165.9
1873,treatment,3,19,returning,desktop,1,323636.97,0,158.4
3591,treatment,2,12,new,desktop,0,,0,100.9
3159,treatment,2,12,new,desktop,0,,0,171.6
9689,control,3,15,new,mobile,0,,0,173.1
506,treatment,1,5,new,desktop,0,,0,114.8
244,treatment,3,16,returning,desktop,0,,0,148.2
5679,treatment,2,14,new,desktop,0,,0,107.8
507,control,3,18,new,mobile,0,,0,181.0
9811,control,3,19,returning,mobile,0,,0,123.2
10473,treatment,2,14,returning,mobile,0,,0,115.5
6408,control,2,13,new,mobile,1,214132.44,1,181.3
8053,treatment,3,20,returning,mobile,0,,0,124.7
6671,control,3,19,new,mobile,0,,0,130.5
6759,control,1,5,returning,desktop,0,,0,204.1
7234,control,3,19,new,mobile,0,,1,173.1
1774,treatment,2,10,returning,mobile,0,,0,105.0
6228,control,2,14,new,mobile,0,,0,158.6
8192,treatment,3,18,new,mobile,0,,0,167.8
7105,control,1,6,new,desktop,0,,0,151.8
9801,control,2,9,returning,mobile,0,,0,263.1
798,control,1,1,new,desktop,0,,0,145.9
3619,control,1,1,returning,mobile,0,,0,218.0
2382,control,2,9,returning,mobile,0,,0,287.2
2830,treatment,3,15,new,desktop,0,,0,139.2
9941,treatment,2,14,returning,mobile,0,,0,151.8
11180,treatment,3,15,returning,desktop,0,,0,151.1
11511,control,3,21,new,mobile,0,,0,181.8
4634,control,1,4,new,desktop,0,,0,228.1
313,control,1,5,returning,desktop,0,,0,244.3
747,control,3,17,returning,mobile,0,,0,146.4
3570,control,1,1,returning,mobile,1,51185.32,0,238.0
791,control,2,9,new,mobile,0,,0,168.9
2477,control,2,10,new,mobile,0,,0,165.7
6121,control,3,16,new,mobile,0,,0,163.0
6930,treatment,2,11,new,mobile,0,,0,191.3
11189,control,2,14,returning,desktop,0,,0,165.5
2571,control,3,18,returning,mobile,0,,0,155.1
5754,treatment,1,1,new,desktop,0,,0,103.4
7670,treatment,1,7,new,desktop,0,,0,116.2
10369,control,2,8,new,mobile,0,,0,206.7
5600,control,2,13,new,mobile,0,,0,200.2
9474,control,1,1,new,mobile,0,,0,83.9
4356,treatment,2,14,returning,mobile,0,,0,171.2
2164,control,3,21,new,desktop,0,,0,143.0
8811,treatment,3,16,returning,desktop,0,,0,187.5
8640,control,2,14,new,mobile,0,,0,196.4
381,treatment,3,21,returning,mobile,0,,0,79.4
10919,treatment,1,2,returning,desktop,0,,0,178.6
1293,treatment,2,14,returning,mobile,1,219893.85,0,169.1
1913,treatment,3,20,new,mobile,1,123893.39,0,60.3
6614,control,3,19,returning,mobile,0,,0,207.5
600,treatment,2,8,returning,desktop,0,,0,162.5
3893,treatment,2,13,returning,mobile,0,,0,117.2
4142,treatment,2,11,returning,mobile,0,,0,55.4
5541,treatment,3,21,new,mobile,0,,0,135.7
1653,control,1,7,returning,desktop,0,,0,157.2
7804,control,3,15,returning,desktop,0,,0,141.9
9457,control,3,16,returning,mobile,0,,0,165.5
1894,control,2,8,new,mobile,0,,0,145.8
1945,treatment,1,1,new,desktop,1,143933.89,0,162.3
3396,treatment,3,19,returning,desktop,0,,0,154.6
7935,treatment,3,19,returning,mobile,0,,0,188.4
4363,treatment,3,16,returning,mobile,0,,0,134.2
11720,treatment,2,12,returning,desktop,0,,0,112.3
376,control,1,3,returning,mobile,0,,0,150.6
1967,treatment,2,9,new,desktop,0,,0,142.3
3958,treatment,2,8,returning,desktop,0,,0,134.1
8064,treatment,1,5,returning,mobile,0,,0,70.6
10526,control,2,11,returning,mobile,1,200509.98,0,199.1
4424,control,2,10,returning,mobile,0,,0,209.5
5352,treatment,2,13,returning,desktop,0,,0,216.4
5697,control,2,12,returning,desktop,0,,0,156.4
1244,control,1,1,returning,mobile,0,,0,122.2
11947,control,1,7,returning,mobile,0,,0,208.2
9675,control,1,1,returning,mobile,0,,0,203.9
6519,control,2,9,returning,mobile,0,,0,138.7
7483,treatment,3,21,new,desktop,0,,0,198.2
7673,treatment,3,16,returning,desktop,0,,0,137.7
1472,control,3,21,returning,mobile,1,519967.07,0,253.4
3347,treatment,2,8,new,mobile,1,225595.08,0,178.5
4523,treatment,3,18,returning,desktop,0,,0,162.9
2658,treatment,1,3,new,mobile,0,,0,185.6
2854,control,1,4,new,mobile,0,,0,167.2
4507,control,1,1,returning,mobile,0,,0,159.8
11371,control,1,4,returning,mobile,0,,0,230.8
10778,control,2,14,new,mobile,0,,0,170.5
11727,control,2,9,new,mobile,1,91576.75,0,140.9
4046,control,2,9,new,mobile,0,,0,172.8
4063,control,2,10,returning,mobile,0,,0,185.4
5327,treatment,3,21,new,mobile,1,176073.99,0,162.3
7518,treatment,1,7,returning,mobile,0,,0,168.5
9049,treatment,1,7,returning,desktop,0,,0,124.9
6948,treatment,1,1,returning,mobile,0,,0,197.4
4307,treatment,2,14,new,desktop,0,,0,167.5
5140,treatment,1,3,returning,desktop,0,,0,110.4
7059,treatment,1,3,returning,desktop,0,,0,60.1
9244,control,2,10,returning,mobile,0,,0,269.9
9607,treatment,2,12,new,mobile,0,,0,141.0
3991,treatment,1,6,returning,desktop,0,,0,78.4
1050,control,1,7,new,mobile,0,,0,245.5
3824,control,2,11,new,mobile,0,,0,191.4
9530,control,2,13,new,desktop,0,,0,152.0
10411,treatment,2,13,returning,mobile,1,211143.38,0,237.9
2036,treatment,3,20,returning,desktop,0,,0,214.5
4040,treatment,1,1,new,desktop,0,,0,256.4
11428,control,1,7,returning,mobile,0,,0,154.6
10441,control,1,2,new,mobile,0,,0,190.2
11224,control,3,18,returning,mobile,0,,0,156.2
1973,treatment,1,1,returning,mobile,0,,0,131.6
6910,control,2,14,returning,mobile,0,,0,209.3
2100,control,2,13,returning,mobile,0,,0,148.4
1500,treatment,3,18,new,desktop,0,,0,139.1
5206,control,3,16,returning,mobile,0,,0,112.9
3513,treatment,3,17,new,desktop,1,105579.63,0,107.1
8409,treatment,3,20,returning,mobile,0,,0,182.6
653,treatment,1,6,returning,mobile,1,137090.79,0,164.9
171,control,2,10,returning,mobile,0,,0,160.7
4086,treatment,2,9,returning,mobile,0,,0,136.4
243,control,2,10,returning,mobile,0,,0,224.6
9470,control,1,7,new,desktop,0,,0,107.7
5799,treatment,1,4,returning,mobile,1,510118.64,0,132.4
10190,control,2,8,new,mobile,0,,0,156.9
4372,control,2,11,new,mobile,0,,0,128.2
1645,control,1,5,returning,desktop,0,,0,121.5
5595,treatment,3,19,returning,mobile,1,123245.46,0,48.2
2757,treatment,1,2,returning,mobile,0,,0,230.6
7641,control,1,7,returning,mobile,0,,0,197.0
9238,treatment,2,8,returning,mobile,0,,0,50.8
9020,treatment,1,3,new,mobile,1,223983.52,0,102.3
7887,control,1,2,returning,mobile,0,,0,100.9
5232,treatment,3,17,new,mobile,0,,0,174.6
2077,treatment,1,6,returning,mobile,0,,0,151.6
4104,control,2,12,returning,mobile,0,,0,270.4
11470,treatment,2,9,returning,desktop,0,,0,147.6
3997,control,3,17,returning,desktop,0,,1,178.0
4802,control,2,10,returning,mobile,0,,0,183.9
5969,treatment,1,3,returning,desktop,0,,0,173.2
7016,treatment,2,12,returning,mobile,0,,0,160.0
7091,control,3,20,returning,mobile,0,,0,200.1
7387,treatment,2,8,new,mobile,0,,0,100.9
8332,treatment,1,5,returning,mobile,0,,0,146.6
10150,treatment,3,18,new,desktop,0,,0,68.9
11245,treatment,1,2,returning,desktop,0,,0,125.6
6858,control,3,18,returning,mobile,0,,0,181.6
7754,treatment,3,20,new,mobile,0,,0,144.5
5850,treatment,2,10,returning,desktop,0,,0,192.8
9192,control,3,18,returning,mobile,0,,0,176.0
6486,treatment,2,12,returning,mobile,0,,0,118.9
9977,treatment,1,3,new,mobile,0,,0,132.6
4662,treatment,3,17,new,mobile,1,325104.02,0,151.5
4079,control,1,3,new,mobile,0,,0,200.5
6055,control,1,2,new,mobile,1,72375.58,0,241.2
10133,control,2,8,returning,desktop,0,,0,247.5
5975,treatment,3,20,returning,mobile,0,,0,163.7
641,treatment,2,12,returning,mobile,0,,0,197.5
1271,treatment,1,3,new,mobile,0,,0,180.6
9344,control,2,11,new,desktop,0,,0,204.8
2779,control,3,15,returning,desktop,0,,0,270.1
7625,control,1,4,new,mobile,0,,0,145.4
4933,treatment,2,8,new,desktop,0,,0,178.8
6061,treatment,3,21,returning,desktop,1,97410.47,0,107.6
1986,treatment,2,12,new,mobile,0,,0,127.5
3862,control,3,15,returning,mobile,1,68038.89,0,160.8
3481,control,1,7,new,desktop,0,,0,167.6
1535,control,2,8,returning,desktop,0,,0,219.6
326,treatment,1,3,new,mobile,0,,0,116.3
5765,control,1,4,new,desktop,0,,0,161.3
2339,treatment,2,14,returning,desktop,1,148152.24,0,183.9
3981,control,1,4,returning,mobile,0,,1,222.1
9016,treatment,1,6,new,desktop,0,,0,145.2
10616,control,3,19,new,mobile,0,,1,220.9
4055,treatment,2,11,new,mobile,0,,0,228.6
2238,control,2,12,returning,mobile,0,,0,224.0
5230,control,3,16,new,mobile,0,,0,247.9
9151,control,2,11,returning,mobile,0,,0,255.4
4572,treatment,3,21,returning,desktop,0,,0,146.8
11602,control,2,13,returning,mobile,0,,0,259.2
5475,treatment,2,11,returning,mobile,0,,1,169.5
9624,treatment,3,21,returning,mobile,0,,0,80.0
865,control,2,14,returning,desktop,0,,0,240.4
8206,control,3,21,returning,desktop,0,,0,168.0
4943,treatment,1,4,returning,mobile,0,,0,113.1
7978,treatment,1,3,new,desktop,0,,0,120.6
6011,treatment,3,21,new,mobile,0,,0,86.1
7536,treatment,3,16,returning,desktop,0,,0,207.7
372,control,1,7,returning,desktop,0,,0,210.8
10535,control,3,18,new,mobile,0,,1,159.8
10736,control,2,10,returning,desktop,0,,0,186.3
610,control,3,21,returning,desktop,0,,0,272.0
6844,control,1,5,returning,desktop,0,,0,204.3
10452,treatment,2,11,returning,mobile,0,,0,139.2
8370,control,2,9,returning,desktop,0,,0,243.7
11139,control,1,3,new,mobile,1,94240.55,0,203.6
9380,control,3,21,returning,desktop,1,193375.3,0,209.6
11574,treatment,3,15,returning,mobile,0,,0,123.1
8016,control,1,4,new,desktop,0,,0,177.5
5831,treatment,3,17,returning,mobile,1,114381.67,0,143.9
2365,treatment,1,4,returning,mobile,0,,0,173.5
3214,treatment,3,21,new,desktop,0,,0,152.9
5457,control,3,21,returning,desktop,1,209685.41,0,168.3
912,treatment,1,6,returning,desktop,0,,0,159.8
10844,treatment,3,18,returning,mobile,0,,0,155.7
10461,treatment,2,8,new,mobile,0,,0,128.5
3790,treatment,3,20,returning,mobile,0,,0,50.5
8778,treatment,3,21,returning,desktop,0,,0,126.2
10104,treatment,2,10,returning,mobile,0,,0,125.7
5582,control,3,16,new,desktop,0,,0,173.6
6655,treatment,3,18,new,mobile,0,,0,148.5
10264,control,3,19,new,mobile,0,,0,167.8
8398,treatment,3,18,returning,mobile,0,,0,180.8
5061,control,3,18,new,mobile,0,,0,200.1
1424,control,2,13,returning,desktop,0,,0,170.3
11764,control,1,6,returning,desktop,0,,0,221.5
480,control,2,14,returning,mobile,0,,0,127.8
663,control,2,8,returning,mobile,0,,0,170.6
6481,treatment,2,10,returning,desktop,0,,0,102.9
10771,control,1,4,returning,desktop,0,,0,200.8
9745,treatment,2,14,returning,mobile,0,,1,20.0
2989,control,2,8,new,mobile,1,242213.5,0,141.2
1120,treatment,2,9,returning,desktop,1,1745210.46,0,125.0
2777,treatment,3,15,returning,mobile,0,,0,126.2
4536,control,1,7,returning,mobile,0,,0,152.1
10651,treatment,3,16,new,mobile,0,,1,186.4
8047,treatment,3,16,returning,mobile,0,,0,126.1
8297,treatment,1,2,returning,mobile,0,,0,179.0
6350,treatment,1,4,returning,mobile,0,,0,193.9
9923,treatment,3,21,new,mobile,0,,0,135.1
11185,control,3,21,new,mobile,0,,0,209.8
9986,treatment,1,4,returning,mobile,0,,0,142.1
5574,treatment,3,17,returning,desktop,0,,0,165.6
6136,control,1,3,returning,mobile,0,,1,154.7
5270,control,3,20,new,mobile,0,,0,174.1
4428,control,1,6,new,desktop,0,,0,89.9
9358,treatment,3,18,new,mobile,0,,0,122.7
5248,control,1,3,returning,desktop,0,,0,163.4
8661,control,1,1,new,mobile,0,,0,132.4
3982,control,1,5,returning,mobile,1,106007.93,0,154.3
8652,treatment,2,14,returning,desktop,0,,0,208.5
11423,treatment,3,19,returning,mobile,0,,0,175.5
2894,treatment,3,21,new,desktop,0,,0,148.8
2670,control,1,2,returning,desktop,0,,0,163.0
3978,control,3,15,new,mobile,1,190050.89,0,306.0
11446,control,2,8,returning,mobile,1,218661.15,0,157.4
280,treatment,2,13,returning,mobile,0,,0,129.5
9471,treatment,2,12,returning,mobile,0,,0,61.0
8918,control,1,2,returning,mobile,0,,0,191.5
8872,treatment,1,6,returning,desktop,0,,0,209.5
9103,control,1,2,returning,mobile,0,,0,140.3
5198,control,1,4,returning,desktop,0,,0,207.4
4665,treatment,2,12,new,desktop,0,,0,147.5
1695,treatment,1,4,returning,desktop,1,244744.92,0,210.7
10686,treatment,3,19,returning,mobile,0,,0,90.0
5019,treatment,2,8,returning,mobile,0,,0,172.2
6134,control,2,13,new,mobile,0,,0,186.1
3480,treatment,1,4,returning,mobile,0,,0,111.7
5555,treatment,1,7,new,mobile,0,,0,197.4
4417,treatment,2,8,new,mobile,0,,0,202.6
11168,treatment,3,21,new,mobile,0,,0,63.2
4156,control,3,17,new,desktop,0,,0,207.9
4884,control,1,1,new,mobile,0,,0,188.5
5808,treatment,3,16,returning,desktop,0,,0,141.6
3810,treatment,1,7,returning,desktop,0,,0,225.4
11853,control,1,2,new,mobile,0,,0,191.4
10333,treatment,2,10,new,desktop,0,,0,165.8
9569,control,2,9,returning,mobile,0,,0,192.5
4297,control,1,7,returning,mobile,0,,0,229.8
6650,control,1,6,returning,mobile,1,475298.54,0,191.6
4684,treatment,2,14,returning,mobile,0,,0,211.1
10098,treatment,3,20,new,mobile,0,,0,176.2
9608,treatment,3,19,returning,mobile,0,,0,136.6
7014,treatment,2,13,returning,desktop,0,,0,20.0
5594,control,2,8,new,mobile,0,,0,140.7
2210,control,1,7,new,desktop,1,253252.31,0,203.2
9464,control,3,17,returning,desktop,0,,0,228.6
8674,control,1,1,returning,mobile,0,,0,178.2
5403,control,2,10,new,desktop,0,,0,171.5
7965,control,1,4,new,desktop,0,,0,170.4
4564,treatment,2,13,returning,mobile,0,,0,110.1
185,treatment,2,8,returning,mobile,1,65227.62,0,153.9
7442,treatment,1,1,new,mobile,0,,0,139.3
10355,control,3,17,new,mobile,0,,0,179.6
4517,control,2,8,new,desktop,0,,0,239.8
2351,control,1,1,returning,mobile,0,,0,205.5
554,treatment,2,12,returning,desktop,0,,1,74.1
1398,treatment,2,11,new,mobile,0,,0,111.6
1385,treatment,2,11,new,mobile,0,,0,162.4
9395,treatment,2,10,returning,mobile,0,,0,167.1
11365,treatment,3,17,returning,mobile,0,,1,135.1
5857,treatment,3,21,new,mobile,0,,0,107.0
4904,treatment,3,17,returning,mobile,0,,0,174.6
298,treatment,1,2,new,mobile,0,,0,104.7
444,control,1,6,returning,desktop,0,,0,251.7
10548,control,1,2,new,desktop,0,,1,104.7
5216,control,2,11,new,mobile,0,,0,197.3
9307,treatment,3,21,returning,desktop,0,,0,184.8
7243,treatment,3,15,returning,mobile,0,,0,94.6
2078,control,2,12,returning,mobile,0,,0,144.6
6018,treatment,2,13,returning,mobile,0,,0,184.7
4752,treatment,2,11,new,desktop,0,,0,132.0
9588,treatment,1,5,returning,mobile,1,1287367.0,0,176.7
2230,treatment,2,9,new,mobile,0,,0,169.1
2843,control,1,2,new,mobile,0,,0,161.1
2538,control,3,15,new,desktop,0,,0,202.1
195,control,1,2,returning,mobile,0,,0,150.0
9951,control,1,5,returning,mobile,0,,0,276.1
7192,control,2,8,returning,mobile,0,,0,212.7
818,treatment,3,17,returning,desktop,0,,0,82.5
3368,treatment,2,11,new,mobile,0,,0,136.7
6496,control,3,17,returning,mobile,0,,0,174.1
2579,control,1,1,new,desktop,0,,0,175.1
1132,treatment,3,17,new,mobile,0,,0,147.7
6755,control,1,2,returning,mobile,0,,0,189.0
5506,control,2,12,new,mobile,0,,0,192.3
6523,control,3,17,new,desktop,0,,0,145.0
7848,control,2,12,new,desktop,1,114132.47,0,130.6
9280,treatment,3,15,returning,mobile,0,,0,61.9
321,treatment,2,12,returning,mobile,1,139661.55,0,155.9
1372,treatment,2,9,returning,mobile,0,,0,186.8
4043,control,1,5,new,mobile,0,,0,141.1
10576,treatment,2,9,new,desktop,1,132081.59,0,161.4
7454,treatment,1,2,new,mobile,0,,0,216.1
908,control,3,18,returning,mobile,0,,0,238.8
306,control,2,11,returning,mobile,1,266362.32,0,231.2
3951,control,2,10,returning,mobile,0,,0,197.8
5530,treatment,2,8,new,mobile,0,,0,202.3
6825,treatment,1,5,returning,mobile,0,,0,112.7
10660,control,3,17,new,mobile,0,,0,157.1
8893,treatment,1,4,returning,desktop,0,,0,126.3
8914,control,3,15,new,desktop,0,,0,195.7
9045,control,3,20,returning,mobile,0,,0,97.4
8483,treatment,1,5,new,mobile,0,,0,158.2
10076,treatment,2,14,returning,mobile,0,,0,207.0
927,control,2,13,returning,mobile,0,,0,100.4
245,treatment,3,19,returning,mobile,0,,0,153.6
16,control,1,4,new,mobile,1,721869.21,1,136.7
144,treatment,1,4,returning,desktop,0,,0,158.8
5984,control,3,15,new,mobile,0,,1,232.1
2364,treatment,2,14,returning,mobile,0,,0,112.6
9259,control,1,4,returning,mobile,0,,0,219.6
130,treatment,3,16,returning,mobile,0,,0,84.4
1162,treatment,1,4,new,mobile,0,,0,98.3
8347,treatment,2,8,returning,desktop,0,,0,103.2
11750,treatment,3,18,new,mobile,1,308575.21,0,143.1
7501,treatment,3,21,returning,mobile,0,,0,138.8
6756,control,2,10,returning,desktop,0,,0,121.6
7472,treatment,3,17,new,mobile,0,,0,126.0
8105,treatment,3,19,new,mobile,0,,0,146.8
5459,control,2,8,returning,mobile,0,,0,259.6
6871,treatment,2,9,returning,mobile,0,,1,103.5
5309,control,3,21,returning,desktop,1,237876.26,0,200.9
1877,control,1,4,new,mobile,0,,0,223.5
2489,control,1,5,returning,desktop,0,,0,249.6
7727,control,2,13,returning,mobile,0,,0,189.0
4480,treatment,2,9,new,mobile,0,,0,114.0
1183,control,1,1,returning,mobile,1,113315.17,0,221.5
2526,control,2,10,returning,desktop,0,,0,135.4
7766,control,3,17,new,desktop,0,,0,164.0
1171,control,3,20,returning,desktop,0,,0,205.0
10423,control,1,1,returning,mobile,0,,0,246.6
2183,treatment,2,12,new,mobile,0,,0,101.5
11451,treatment,3,17,new,mobile,0,,0,84.9
8926,control,3,15,new,desktop,0,,0,212.5
11438,control,2,10,returning,mobile,1,176471.34,0,222.6
11611,control,3,15,returning,desktop,1,113320.72,0,158.0
3372,control,1,1,returning,mobile,0,,0,165.1
9723,control,1,4,new,desktop,0,,0,146.6
1860,control,3,18,new,mobile,0,,0,177.6
7035,control,3,21,new,desktop,0,,0,173.2
6913,treatment,3,21,new,mobile,0,,0,171.5
10539,treatment,3,21,new,mobile,0,,0,108.4
1879,treatment,3,21,new,desktop,1,342409.69,0,72.7
7040,treatment,3,19,returning,desktop,0,,1,134.8
3589,treatment,1,6,returning,mobile,0,,0,75.5
8145,treatment,1,7,new,mobile,0,,0,153.2
3122,control,2,14,new,desktop,0,,0,208.9
388,treatment,2,9,new,mobile,0,,0,184.2
1312,treatment,3,16,new,mobile,0,,0,103.5
1033,treatment,1,6,new,mobile,0,,1,144.3
9604,control,2,9,returning,mobile,0,,0,269.9
7855,control,1,4,returning,desktop,0,,0,184.1
6383,treatment,1,1,new,mobile,0,,0,105.5
7656,treatment,3,17,returning,mobile,0,,0,131.9
7440,treatment,1,1,new,mobile,0,,0,216.2
4937,control,3,15,returning,mobile,1,64926.03,0,193.7
932,control,2,10,returning,mobile,1,147806.15,1,178.0
8853,control,3,21,new,desktop,0,,0,195.7
4020,treatment,3,17,new,mobile,0,,0,165.3
692,treatment,2,9,returning,desktop,0,,0,26.4
8861,control,1,5,new,desktop,0,,0,206.0
5988,control,1,6,returning,mobile,0,,0,189.0
6365,treatment,1,5,new,mobile,0,,0,184.2
1910,treatment,2,12,new,mobile,0,,0,137.6
830,control,1,6,new,mobile,1,215735.44,0,160.0
3499,control,2,13,new,mobile,0,,0,224.4
2082,control,1,7,new,mobile,0,,0,202.0
10685,treatment,2,8,new,mobile,0,,0,134.4
11327,treatment,3,18,returning,mobile,1,190727.28,0,74.1
45,treatment,1,6,new,desktop,0,,0,49.3
3940,control,1,3,returning,mobile,0,,0,105.9
7628,treatment,3,15,returning,desktop,0,,0,198.9
10082,control,1,4,new,mobile,0,,0,195.9
4320,control,1,4,returning,mobile,0,,0,221.4
2966,treatment,3,17,returning,mobile,0,,0,201.7
3970,control,2,13,returning,mobile,0,,0,156.2
1188,treatment,1,5,new,desktop,0,,0,106.0
11449,treatment,2,14,returning,desktop,0,,0,179.7
7696,treatment,1,1,returning,mobile,0,,0,164.5
8441,treatment,3,20,new,mobile,0,,0,182.3
9198,control,3,16,new,mobile,0,,0,179.7
285,treatment,2,12,returning,mobile,1,107501.2,0,150.9
10916,treatment,1,6,returning,desktop,0,,0,85.8
6309,control,2,11,returning,mobile,0,,1,188.1
4160,control,3,20,returning,desktop,0,,0,163.1
3093,treatment,1,3,new,mobile,0,,0,117.9
9392,treatment,3,15,returning,mobile,0,,0,145.8
4557,treatment,1,1,new,mobile,0,,0,123.3
5556,treatment,1,7,returning,desktop,1,136402.43,0,158.1
6631,treatment,1,7,new,mobile,0,,0,154.8
4324,control,2,11,new,mobile,0,,0,250.7
7970,control,1,5,returning,mobile,0,,0,162.7
7720,control,1,6,new,desktop,0,,0,179.1
3365,control,3,20,returning,desktop,0,,0,142.0
1405,control,1,4,new,mobile,0,,0,162.9
3196,control,3,20,new,mobile,0,,0,226.9
8232,control,3,21,returning,desktop,0,,0,206.1
7435,control,3,21,returning,mobile,0,,0,235.8
970,control,2,13,returning,mobile,0,,0,223.6
9743,treatment,1,6,returning,mobile,0,,0,114.0
6544,treatment,2,13,returning,mobile,0,,0,140.5
3735,control,3,18,new,mobile,1,150202.6,0,252.2
926,control,1,4,new,mobile,1,179482.99,0,132.3
11394,control,1,6,new,desktop,1,181081.37,0,241.8
8714,treatment,3,15,returning,desktop,1,162739.43,0,154.4
4726,control,2,10,returning,desktop,0,,1,226.4
8150,control,3,17,new,mobile,0,,0,93.2
2852,control,3,16,returning,mobile,0,,0,185.0
11701,control,1,1,returning,mobile,0,,0,128.8
7509,treatment,1,1,new,mobile,0,,0,104.8
5957,treatment,3,16,returning,mobile,0,,0,113.0
520,treatment,1,3,new,desktop,0,,0,87.5
10633,treatment,1,6,new,desktop,0,,0,158.8
9586,treatment,2,14,returning,mobile,1,165567.43,0,100.2
4472,control,3,16,returning,mobile,1,217392.65,0,157.5
7461,control,1,5,returning,desktop,0,,0,175.2
4349,treatment,3,16,returning,desktop,0,,0,228.0
10768,control,3,17,new,mobile,0,,0,180.0
9642,control,1,4,returning,desktop,0,,0,220.2
3627,treatment,2,14,returning,mobile,0,,0,109.6
1790,control,2,9,new,mobile,0,,0,101.6
9934,control,1,1,returning,mobile,0,,0,181.9
2060,control,1,7,returning,mobile,0,,0,178.7
10931,control,1,4,returning,mobile,0,,0,217.6
6841,treatment,3,15,new,desktop,0,,0,66.2
4014,control,1,4,returning,mobile,0,,0,162.0
6007,treatment,3,20,returning,desktop,0,,0,167.9
1903,treatment,2,9,new,mobile,0,,0,141.3
6216,control,3,16,new,mobile,0,,0,152.3
4687,control,3,17,returning,mobile,0,,0,176.8
8073,control,2,13,new,mobile,0,,0,193.2
4923,control,3,17,returning,desktop,0,,0,257.1
7572,treatment,3,16,returning,mobile,0,,0,62.0
7573,control,3,17,new,desktop,0,,0,165.1
9044,treatment,1,4,new,desktop,1,106036.84,0,174.8
76,control,3,18,new,desktop,0,,0,177.6
2346,control,2,13,new,mobile,0,,0,189.7
6448,control,1,5,new,desktop,1,83427.76,0,239.4
7941,control,3,19,returning,desktop,0,,0,150.3
431,treatment,1,2,returning,mobile,0,,0,79.0
4587,treatment,3,16,new,mobile,0,,0,113.1
5484,control,2,13,new,mobile,0,,0,180.8
8904,control,3,20,returning,desktop,0,,0,167.8
6406,treatment,3,18,returning,desktop,1,67026.7,0,220.0
7299,treatment,2,11,returning,mobile,0,,0,178.7
6809,control,3,17,new,mobile,0,,0,232.4
9788,control,2,13,returning,mobile,0,,0,199.4
9203,control,3,16,returning,desktop,0,,0,227.2
1554,control,3,19,returning,desktop,0,,0,236.9
5875,control,1,5,new,mobile,0,,0,151.1
241,treatment,3,17,new,mobile,0,,0,105.4
784,treatment,2,11,returning,mobile,0,,0,154.6
9979,control,1,5,new,desktop,0,,0,186.7
3067,control,3,18,new,mobile,0,,0,172.6
11703,control,2,8,returning,mobile,0,,0,143.0
978,control,2,10,returning,mobile,0,,0,149.0
4906,treatment,1,4,new,desktop,0,,0,133.2
6265,control,2,12,returning,mobile,1,298766.93,0,158.1
8995,control,2,13,returning,desktop,1,109347.71,0,86.7
5696,control,3,17,returning,desktop,0,,0,151.4
2942,control,3,19,returning,mobile,0,,0,135.3
6854,control,3,16,returning,mobile,0,,0,184.1
9202,treatment,1,2,returning,mobile,0,,0,201.0
6966,treatment,3,17,new,mobile,0,,0,88.8
11665,treatment,1,5,returning,desktop,1,95598.7,0,20.0
11969,treatment,2,8,returning,mobile,1,315538.11,0,157.2
9677,treatment,3,21,new,mobile,0,,0,163.6
1621,control,2,8,returning,desktop,0,,0,207.8
5643,treatment,2,12,returning,mobile,0,,0,178.3
11990,treatment,3,21,returning,mobile,0,,0,150.3
2147,control,2,11,returning,desktop,0,,0,203.5
1802,treatment,3,21,new,mobile,0,,1,136.2
2096,control,2,13,returning,mobile,0,,0,200.0
8830,treatment,3,15,returning,mobile,0,,0,139.5
7608,control,3,19,returning,desktop,0,,0,232.0
1358,control,1,3,returning,mobile,0,,1,139.4
9736,treatment,2,8,new,desktop,1,280651.21,0,176.9
8859,control,1,6,returning,mobile,0,,1,178.3
11026,treatment,1,5,new,mobile,0,,0,86.3
6927,control,3,18,new,desktop,0,,0,243.7
7922,control,3,20,returning,mobile,0,,0,217.5
3566,treatment,3,20,new,mobile,0,,0,146.4
11911,treatment,3,16,returning,mobile,0,,0,97.7
10754,control,2,9,returning,mobile,0,,0,154.9
7883,control,1,1,new,mobile,0,,0,133.3
1610,control,1,3,returning,mobile,0,,0,79.3
3097,control,3,20,new,mobile,0,,0,186.1
8014,control,2,12,returning,mobile,0,,0,136.0
2416,control,2,14,new,mobile,0,,0,227.9
2018,control,1,2,returning,desktop,0,,0,163.8
2972,treatment,3,19,new,desktop,0,,0,174.8
6425,control,2,14,returning,desktop,1,145899.59,0,166.7
